,AATS8p,AATS8v,AATSC0d,AATSC0s,AATSC1c,AATSC1i,AATSC4c,AATSC4i,AATSC6dv,AATSC8i,AETA_eta_BR,ATS5p,ATSC1c,ATSC1i,ATSC1se,ATSC1v,ATSC2Z,ATSC2s,ATSC4c,ATSC4se,ATSC6are,ATSC8c,ATSC8d,BCUTd-1l,BIC5,CIC5,EState_VSA1,FCSP3,GATS1i,GATS3s,GATS3se,GATS4s,GATS6se,GGI10,GGI5,GGI8,HybRatio,JGI5,JGI9,MATS1i,MATS1se,MATS1v,MATS3s,MATS4se,MAXaaNH,MAXdsCH,MDEN-22,NaaN,NaaNH,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SIC5,SaaN,SaaNH,SssSiH2,Xch-7d,nFARing,nG12FHRing,nHBDon
0,1.6920472923351766,234.75010706121515,0.5748393021120295,0.47980900160099565,0,-0.2804980118311129,0,-0.10569320290721318,0.10013037218424417,-0.0016860184361390579,0.022134753200280688,141.29525392939598,0,-10.65892444958229,0.08605296051423289,18.249605669493253,14.261707988980714,-0.834913623704308,0,0.18742574655647287,0.2488929292929289,0,-8.029384756657484,1.7584196930958824,0.8923583744938062,0.060606060606059664,0.0,0.05555555555555555,0.9805665886464292,0.912984105002587,0.8661390894294234,1.10342686999487,1.0951446865969665,0.0,0.6288888888888888,0.13503086419753085,0.05555555555555555,0.017968253968253967,0.004259259259259258,-0.15118577407187547,0.043919000655918944,0.009972288777529707,-0.05457794740025836,0.05048553733603865,0,2.1676652068336772,0.7663094323935531,3,0,0.0,0.0,0.0,0.987985462838148,13.774789402650152,0.0,0.0,1.1978435989924896,0,1,0
1,1.6978473131965806,202.25004275859558,0.609375,0.27155930284064933,0,-0.10237183464720516,0,0.11287557641642422,-0.2458373590982287,0.1775152220445532,0.02124936307226946,228.864299973943,0,-4.606732559124232,0.1414211125,-122.53366541503387,13.59250000000003,-1.4078770087924861,0,0.022184935000000156,-0.6572017499999994,0,-7.78125,1.751539199325606,0.8991921735407182,0.09999999999999787,0.0,0.045454545454545456,0.9990291785829264,0.9017733946029222,0.6869243476676887,0.9952583593023496,1.4599508240615475,0.01510458116518723,0.8447222222222223,0.1234961577223482,0.045454545454545456,0.021118055555555557,0.0027403846153846155,-0.05372655777096305,0.14338536474246055,-0.03942431749613221,-0.013216411886452261,0.010767959089343368,0,2.5304138321995464,0,1,0,0.0,0.0,0.0,0.9812098175290896,4.903642211514235,0.0,-0.23715657456398187,1.0995129528129408,1,1,0
2,1.5193958723169239,180.63485892235948,0.646177685950413,0.2950033403935854,-0.0038169770864729478,-0.018807607706843053,0.00033467344239743245,-0.12855477959499217,-1.0401585899013,-0.3498445091039814,0.023484104785642376,216.66645260588598,-0.1908488543236474,-0.9403803853421526,0.12825949999999997,-63.1630355217993,51.54545454545452,-1.0432271965193765,0.03681407866371757,0.17017949999999993,-1.8260625000000006,0.019949789825629692,-3.866219008264461,1.7584200270369759,0.8975389870260324,0.1363636363636358,9.519600999649654,0.08333333333333333,1.036318646859784,1.0058544540090066,1.139137989364608,1.0440490309896637,1.9100217203091319,0.035104581165187235,1.0805555555555553,0.1927437641723356,0.08333333333333333,0.022990543735224588,0.004797113289760351,-0.010573206494672692,0.06567730890779265,-0.019685414766402037,-0.06722518772710386,0.03961050409972714,3.354367756361804,2.344179946670026,0,0,1,9.401129458000556,0.0,9.519600999649654,0.9750223748754137,0.0,3.354367756361804,-0.5219743638196019,1.460153667502404,1,1,1
3,1.9960739104133636,183.53880502760276,0.5969387755102041,0.25398141295269827,0,-0.7850794119988853,0,-0.9066934038312084,-0.23410475301231606,-0.1683362346264078,0.02245212980042114,137.122068581829,0,-24.337461771965444,-0.026526877551021035,-866.4074597893069,-83.9387755102041,-4.995174516565885,0,-0.040170897959185124,-0.049739795918367274,0,-1.2755102040816315,1.773040185462872,0.8816796860254374,0.21428571428571264,0.0,0.0,1.3797309048635904,1.0007348237721805,1.0108386002435517,0.9518643113830179,1.4665192037289037,0.0,0.013888888888888895,0.032249937011841784,0.0,0.0009920634920634924,0.0,-0.25480093698157913,-0.022784558862055184,-0.2391675492114724,0.0012752373813272847,-0.017251864403042726,0,2.5887808641975307,0,0,0,0.0,0.0,0.0,0.955425443355034,0.0,0.0,-0.11415293612300903,0.9132460350498004,2,0,0
4,1.7859646518108538,228.89910185838238,0.6253061224489795,0.3127982139357801,0,0.08105078722271898,0,0.23752300072822985,-0.25925311791383227,-0.026852984998605743,0.023097133774206014,155.903522027396,0,3.242031488908759,0.019136204081633176,153.92962440172408,33.959183673469354,-0.44614505472971244,0,-0.2190259395918352,-0.6547219591836729,0,-10.26612244897959,1.7584201167897917,0.893189041267285,0.11428571428571566,0.0,0.1,0.6796240844516961,1.030246911991938,1.0704280227761809,1.2941777533720364,1.610141365971808,0.0,0.6219444444444443,0.1148904006046863,0.1,0.018846801346801344,0.0033860596707818926,0.05472746373755861,0.01373228961484568,0.06896438187241008,0.009119121731709897,-0.0849593114199351,0,2.370078184051398,0,0,0,0.0,0.0,0.0,0.9777189689264242,0.0,0.0,0.0,1.3565985565117755,1,1,0
5,1.6243657506061249,211.3606469956772,0.594671201814059,0.3436303905421336,0,-0.1605393338408522,0,-0.10076950530690611,-0.08322650436057645,-0.12331863560986617,0.021283933682990853,241.169541339094,0,-7.705888024360905,0.19693443537414915,81.12492821851794,43.26530612244895,-1.5185274612817254,0,0.32492577380952314,-0.01888004535147378,0,-9.459183673469386,1.7519562691605814,0.8931569594207303,0.09523809523809579,0.0,0.041666666666666664,0.9061239604857558,0.7267532085714405,0.6815377165723837,0.9236593031381851,1.082723709952843,0.01510458116518723,1.1433333333333333,0.19475151171579744,0.041666666666666664,0.019712643678160918,0.004078115814226925,-0.09329656555518594,0.16795056048454707,0.033032123915767694,0.02116760334456141,0.12667645330445668,0,2.2550920676912742,0.7663094323935531,3,0,0.0,0.0,0.0,0.9823381882461553,13.830160186000734,0.0,0.0,1.1873278533817815,0,1,0
6,1.6818577874811251,205.72514964142914,0.5955555555555556,0.2378699893308948,0,0.12426290065246676,0,-0.13163477435305126,-0.43512503956948406,-0.09176381337262239,0.023103541460617293,126.93742635394301,0,4.22493862218387,0.02254058444444517,162.23702102138773,-90.92,-3.163521947873799,0,-0.11235015444444388,-0.03449999999999996,0,-3.724444444444444,1.7584201167081028,0.8976148007339662,0.06666666666666732,0.0,0.058823529411764705,0.5883233414421476,0.9823798607546238,1.095290165601065,1.1159132403739014,1.3062583044804652,0.0,0.5697222222222222,0.0836404006046863,0.058823529411764705,0.025896464646464643,0.005079089506172838,0.0786519221297273,0.04918485669192927,0.07794307204530745,0.012362087266054464,-0.14127548829189482,0,2.2977440791131265,0,0,0,0.0,0.0,0.0,0.9864136635272994,0.0,0.0,0.0,1.0867824958352188,0,1,0
7,1.8164626025553243,239.2337204119936,0.6060606060606061,0.3452530983862821,0,0.08466247402677592,0,0.11181860849622657,-0.4294130548339302,-0.17446841030940635,0.023097133774205934,171.778816095396,0,3.217174013017485,-0.005706703397612396,143.38091258255156,-154.3223140495868,-1.1690253325120528,0,0.010374031221304088,-0.481603305785124,0,-10.0,1.7584201167872149,0.8972379759929763,0.060606060606059664,0.0,0.05263157894736842,0.6296985400006838,0.990561642113437,0.8408088063374523,0.9918649077111242,1.2143107744887847,0.0,0.6219444444444443,0.1148904006046863,0.05263157894736842,0.018846801346801344,0.003386059670781892,0.0546161347768485,-0.0039665856752838504,0.06641057413371909,-0.08382527393310925,0.003914394977453473,0,2.291236615016377,0,0,0,0.0,0.0,0.0,0.987985462838148,0.0,0.0,0.0,1.3565985565117762,0,1,0
8,1.45891084416675,188.19058978325998,0.5948839976204641,0.25459015430262705,0,0.053256026312417916,0,0.07091412832422915,-0.05225248051938502,-0.0790052935134073,0.021079647277397855,198.83952931364098,0,2.449777210371224,0.03539419631171874,163.60870032710326,67.55978584176086,-2.393170125806946,0,-0.055195478881618326,0.02196044021415839,0,-3.622843545508628,1.7514745675972156,0.8979187596175832,0.09756097560975885,0.0,0.041666666666666664,0.7585346518485236,0.8853356791905792,1.034863004196555,0.9527334268249161,1.0683917652016404,0.01388429752066117,0.9105555555555557,0.16581632653061223,0.041666666666666664,0.020694444444444442,0.005557760141093474,0.03527647413952639,0.055707579288749795,0.06431741967752908,0.03193215754941323,-0.040365317653536154,0,2.2653544133702863,0,1,0,0.0,0.0,0.0,0.9817900086596147,4.58183494308855,0.0,0.0,0.9882091076261691,0,1,0
9,1.70125505116225,174.974866046261,0.609375,0.3388959143042219,-0.0027828569900539644,-0.14777505011041348,3.549090365142264e-05,-0.20735168175279586,-0.5961528048516352,0.1677665143059709,0.022261703840337,126.21602163873499,-0.10018285164194271,-5.3199018039748855,0.16479091015625005,-172.2223863477172,-78.125,1.0403413637402854,0.002661817773856698,0.25061277636718726,-0.8097433593750001,0.015133960540092499,-2.375,1.7730399659583425,0.8929500982039639,0.125,0.0,0.058823529411764705,1.0508968929197713,0.8939939515355142,0.861186795120073,0.8130085819945012,1.5972637156036533,0.0,0.3963888888888889,0.04309177374653565,0.058823529411764705,0.015855555555555557,0.0032793209876543217,-0.07901727867353138,0.09982476390552117,-0.06823680209446248,-0.0566070383641783,0.07287011996137183,0,2.4333024691358025,0,0,0,4.417150937053347,0.0,15.782763995288711,0.975,0.0,0.0,-0.13162826138685912,1.0016009747038443,1,1,0
